timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1496979033083,143,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,10050,149,1,1,141,0,0
1496979033226,133,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5059,150,1,1,132,0,0
1496979033360,139,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,7199,163,1,1,138,0,0
1496979033499,129,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5009,153,1,1,128,0,0
1496979033629,128,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3650,180,1,1,128,0,0
1496979033757,135,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,6088,163,1,1,135,0,0
1496979033893,138,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,12849,148,1,1,136,0,0
1496979034032,134,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4273,178,1,1,133,0,0
1496979034166,127,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3872,160,1,1,127,0,0
1496979034294,125,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4469,158,1,1,124,0,0
1496979034419,129,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3590,165,1,1,129,0,0
1496979034548,228,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3489,156,1,1,228,0,72
1496979034776,128,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3531,156,1,1,128,0,0
1496979034905,138,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4662,151,1,1,137,0,0
1496979035043,132,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,6689,152,1,1,132,0,0
1496979035175,127,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3584,171,1,1,127,0,0
1496979035302,127,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3552,165,1,1,127,0,0
1496979035429,657,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,82415,144,1,1,287,0,0
1496979036086,143,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3541,161,1,1,143,0,0
1496979036229,133,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3584,173,1,1,133,0,0
1496979036362,131,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3520,153,1,1,131,0,0
1496979036493,135,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4364,173,1,1,133,0,0
1496979036628,308,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,17809,148,1,1,234,0,73
1496979036936,134,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3578,170,1,1,134,0,0
1496979037071,130,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3651,182,1,1,129,0,0
1496979037201,357,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,41070,145,1,1,206,0,0
1496979037559,133,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5019,149,1,1,132,0,0
1496979037692,137,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5989,150,1,1,137,0,0
1496979037830,122,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3649,150,1,1,122,0,0
1496979037952,136,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5272,168,1,1,136,0,0
1496979038089,145,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,9002,147,1,1,144,0,0
1496979038234,120,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3571,167,1,1,120,0,0
1496979038355,133,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4270,155,1,1,133,0,0
1496979038488,126,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5147,167,1,1,126,0,0
1496979038615,131,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3504,157,1,1,130,0,0
1496979038746,204,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,11750,159,1,1,202,0,72
1496979038950,143,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4352,169,1,1,143,0,0
1496979039093,127,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3487,154,1,1,127,0,0
1496979039221,128,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,7096,156,1,1,126,0,0
1496979039349,121,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5055,150,1,1,121,0,0
1496979039471,126,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4532,172,1,1,126,0,0
1496979039597,120,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5335,181,1,1,120,0,0
1496979039718,137,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3602,173,1,1,137,0,0
1496979039856,120,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4490,146,1,1,120,0,0
1496979039977,125,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5628,176,1,1,125,0,0
1496979040102,217,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,21341,152,1,1,141,0,0
1496979040319,135,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,11745,149,1,1,133,0,0
1496979040454,123,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5412,146,1,1,123,0,0
1496979040578,130,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4144,157,1,1,129,0,0
1496979040708,140,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,7067,156,1,1,139,0,0
1496979040848,206,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5096,161,1,1,205,0,71
1496979041054,134,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5294,170,1,1,133,0,0
1496979041189,130,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3571,168,1,1,130,0,0
1496979041319,130,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,7458,151,1,1,130,0,0
1496979041450,138,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5888,166,1,1,138,0,0
1496979041589,134,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,8747,177,1,1,133,0,0
1496979041723,131,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3650,151,1,1,131,0,0
1496979041855,135,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3880,152,1,1,135,0,0
1496979041990,129,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3546,165,1,1,129,0,0
1496979042120,124,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3755,167,1,1,124,0,0
1496979042245,120,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5434,170,1,1,120,0,0
1496979042365,131,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4068,157,1,1,131,0,0
1496979042496,144,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,12952,148,1,1,143,0,0
1496979042641,129,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5330,174,1,1,129,0,0
1496979042770,134,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4005,180,1,1,133,0,0
1496979042904,198,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3666,187,1,1,198,0,72
1496979043103,130,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3548,162,1,1,130,0,0
1496979043234,132,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5860,152,1,1,132,0,0
1496979043366,150,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3566,167,1,1,150,0,0
1496979043516,181,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5309,181,1,1,180,0,0
1496979043696,177,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,6199,159,1,1,177,0,0
1496979043874,401,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,15072,145,1,1,175,0,0
1496979044275,228,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3595,168,1,1,228,0,0
1496979044504,227,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3557,165,1,1,227,0,0
1496979044731,228,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3510,153,1,1,228,0,0
1496979044960,459,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4130,171,1,1,459,0,231
1496979045420,227,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3668,182,1,1,227,0,0
1496979045647,229,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,6025,199,1,1,229,0,0
1496979045877,226,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5283,163,1,1,226,0,0
1496979046104,228,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4662,151,1,1,227,0,0
1496979046332,227,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3572,171,1,1,227,0,0
1496979046560,228,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4258,151,1,1,227,0,0
1496979046788,227,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,10163,148,1,1,227,0,0
1496979047016,458,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,8646,152,1,1,458,0,228
1496979047475,236,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,7084,151,1,1,235,0,0
1496979047712,130,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,9924,149,1,1,128,0,0
1496979047842,132,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3539,162,1,1,132,0,0
1496979047975,131,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3488,147,1,1,131,0,0
1496979048107,148,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5803,161,1,1,145,0,0
1496979048255,123,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3962,167,1,1,123,0,0
1496979048379,132,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3728,165,1,1,131,0,0
1496979048511,244,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,20167,145,1,1,168,0,0
1496979048755,140,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5304,163,1,1,140,0,0
1496979048895,184,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3884,162,1,1,184,0,0
1496979049080,192,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3964,166,1,1,192,0,72
1496979049273,122,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3481,153,1,1,121,0,0
1496979049396,139,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,6464,154,1,1,139,0,0
1496979049535,121,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3553,167,1,1,121,0,0
1496979049657,124,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4659,155,1,1,124,0,0
1496979049781,136,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5225,164,1,1,134,0,0
1496979049917,131,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3450,147,1,1,131,0,0
1496979050048,832,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,120779,144,1,1,328,0,0
1496979050881,132,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3497,156,1,1,132,0,0
1496979051013,133,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,6772,173,1,1,133,0,0
1496979051147,194,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,6335,154,1,1,194,0,71
1496979051341,121,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3916,162,1,1,121,0,0
1496979051462,140,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3894,155,1,1,139,0,0
1496979051602,136,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3892,154,1,1,136,0,0
1496979051738,140,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,11948,167,1,1,140,0,0
1496979051879,142,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5363,168,1,1,141,0,0
1496979052021,126,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3618,146,1,1,126,0,0
1496979052148,122,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5546,164,1,1,122,0,0
1496979052271,140,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3492,148,1,1,140,0,0
1496979052412,226,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,25463,164,1,1,152,0,0
1496979052639,133,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,7220,151,1,1,133,0,0
1496979052773,120,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3523,154,1,1,120,0,0
1496979052894,158,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5120,154,1,1,158,0,0
1496979053052,128,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3446,147,1,1,128,0,0
1496979053180,208,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3506,158,1,1,207,0,73
1496979053389,129,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3971,175,1,1,128,0,0
1496979053518,138,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,10495,149,1,1,138,0,0
1496979053657,142,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3555,164,1,1,141,0,0
1496979053800,137,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,7379,150,1,1,134,0,0
1496979053938,134,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5530,156,1,1,132,0,0
1496979054072,124,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3528,156,1,1,123,0,0
1496979054197,130,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4018,151,1,1,130,0,0
1496979054327,132,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5094,150,1,1,131,0,0
1496979054460,129,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5270,163,1,1,128,0,0
1496979054589,127,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5926,174,1,1,127,0,0
1496979054717,122,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3637,181,1,1,122,0,0
1496979054839,124,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4266,149,1,1,124,0,0
1496979054964,144,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,6715,159,1,1,142,0,0
1496979055109,140,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,11421,149,1,1,138,0,0
1496979055250,207,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4035,181,1,1,206,0,72
1496979055458,133,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5293,168,1,1,132,0,0
1496979055592,123,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4321,164,1,1,123,0,0
1496979055715,132,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5157,154,1,1,132,0,0
1496979055847,138,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3712,195,1,1,138,0,0
1496979055986,129,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3834,147,1,1,128,0,0
1496979056116,123,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3992,171,1,1,122,0,0
1496979056239,131,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3507,157,1,1,131,0,0
1496979056371,137,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3461,147,1,1,137,0,0
1496979056509,135,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,7844,156,1,1,134,0,0
1496979056645,129,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3986,178,1,1,129,0,0
1496979056775,134,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,7760,145,1,1,133,0,0
1496979056910,136,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3562,159,1,1,135,0,0
1496979057046,122,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3922,162,1,1,122,0,0
1496979057168,419,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,55678,146,1,1,196,0,0
1496979057587,202,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3922,155,1,1,201,0,73
1496979057789,142,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4257,151,1,1,142,0,0
1496979057931,126,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,7574,154,1,1,124,0,0
1496979058057,119,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3480,150,1,1,119,0,0
1496979058176,132,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3911,162,1,1,131,0,0
1496979058309,128,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4084,164,1,1,128,0,0
1496979058438,135,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3472,143,1,1,135,0,0
1496979058575,132,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4446,161,1,1,132,0,0
1496979058707,122,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3782,173,1,1,122,0,0
1496979058830,426,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,43631,145,1,1,207,0,0
1496979059256,131,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3493,148,1,1,130,0,0
1496979059387,124,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3565,169,1,1,124,0,0
1496979059512,129,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3690,153,1,1,129,0,0
1496979059642,211,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3887,154,1,1,210,0,72
1496979059854,129,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3505,156,1,1,129,0,0
1496979059983,132,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3650,188,1,1,131,0,0
1496979060116,133,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3615,176,1,1,130,0,0
1496979060249,140,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,6642,146,1,1,140,0,0
1496979060390,123,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4256,150,1,1,123,0,0
1496979060513,120,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3498,152,1,1,120,0,0
1496979060633,138,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4271,152,1,1,138,0,0
1496979060772,147,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,8252,148,1,1,144,0,0
1496979060919,128,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3521,160,1,1,128,0,0
1496979061047,129,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3672,156,1,1,129,0,0
1496979061177,140,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3527,158,1,1,140,0,0
1496979061318,130,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3919,167,1,1,130,0,0
1496979061449,128,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3614,177,1,1,128,0,0
1496979061578,128,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5064,153,1,1,127,0,0
1496979061706,206,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3621,171,1,1,205,0,73
1496979061912,133,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,6699,154,1,1,133,0,0
1496979062045,134,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3959,162,1,1,134,0,0
1496979062180,138,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5092,153,1,1,137,0,0
1496979062318,124,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3492,154,1,1,123,0,0
1496979062443,141,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,7624,162,1,1,140,0,0
1496979062585,138,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5222,157,1,1,137,0,0
1496979062723,126,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3519,154,1,1,126,0,0
1496979062850,123,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3897,154,1,1,123,0,0
1496979062973,126,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,6860,168,1,1,125,0,0
1496979063099,133,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5836,174,1,1,133,0,0
1496979063233,152,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3759,165,1,1,152,0,0
1496979063386,135,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3616,178,1,1,135,0,0
1496979063522,126,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4252,150,1,1,125,0,0
1496979063648,129,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,7643,154,1,1,129,0,0
1496979063777,197,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4302,160,1,1,197,0,74
1496979063975,148,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5110,149,1,1,147,0,0
1496979064123,319,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,33466,154,1,1,172,0,0
1496979064442,129,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3930,168,1,1,128,0,0
1496979064572,131,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,6727,153,1,1,130,0,0
1496979064704,130,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3735,167,1,1,128,0,0
1496979064834,125,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3885,150,1,1,125,0,0
1496979064959,130,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4719,169,1,1,130,0,0
1496979065090,130,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,6637,148,1,1,130,0,0
1496979065221,128,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3693,158,1,1,128,0,0
1496979065350,129,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5030,148,1,1,128,0,0
1496979065479,143,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3929,161,1,1,143,0,0
1496979065622,129,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5502,156,1,1,129,0,0
1496979065751,133,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3859,227,1,1,132,0,0
1496979065884,218,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,8072,166,1,1,218,0,71
1496979066102,132,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5536,162,1,1,132,0,0
1496979066234,138,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3883,153,1,1,138,0,0
1496979066372,380,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,45238,158,1,1,165,0,0
1496979066752,125,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5433,147,1,1,125,0,0
1496979066877,228,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,27249,143,1,1,155,0,0
1496979067106,141,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,7875,156,1,1,141,0,0
1496979067248,175,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3688,157,1,1,175,0,0
1496979067424,162,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3571,169,1,1,162,0,0
1496979067587,289,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,25083,162,1,1,216,0,0
1496979067876,178,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3648,187,1,1,177,0,0
1496979068054,244,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3626,179,1,1,244,0,72
1496979068299,177,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3651,179,1,1,176,0,0
1496979068476,172,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4306,162,1,1,172,0,0
1496979068648,166,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3531,156,1,1,166,0,0
1496979068815,165,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4210,150,1,1,165,0,0
1496979068980,181,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3469,151,1,1,181,0,0
1496979069162,189,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3874,151,1,1,188,0,0
1496979069351,195,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3572,163,1,1,195,0,0
1496979069547,153,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4629,148,1,1,153,0,0
1496979069701,138,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4790,147,1,1,138,0,0
1496979069839,122,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3497,155,1,1,121,0,0
1496979069961,129,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,12665,153,1,1,128,0,0
1496979070090,193,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3625,175,1,1,193,0,73
1496979070283,120,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5593,148,1,1,120,0,0
1496979070404,135,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3532,155,1,1,135,0,0
1496979070540,126,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4343,162,1,1,126,0,0
1496979070666,132,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3626,179,1,1,132,0,0
1496979070798,133,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5088,156,1,1,133,0,0
1496979070931,160,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3593,172,1,1,159,0,0
1496979071092,140,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3628,177,1,1,140,0,0
1496979071233,131,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,8357,150,1,1,130,0,0
1496979071365,134,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4404,184,1,1,134,0,0
1496979071499,127,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,8005,153,1,1,126,0,0
1496979071626,123,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3622,168,1,1,123,0,0
1496979071749,128,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3961,246,1,1,128,0,0
1496979071878,125,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4361,169,1,1,125,0,0
1496979072004,137,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,6961,146,1,1,136,0,0
1496979072141,211,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5013,144,1,1,211,0,73
1496979072352,130,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3521,162,1,1,129,0,0
1496979072482,128,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3556,167,1,1,128,0,0
1496979072610,131,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,8302,153,1,1,131,0,0
1496979072741,124,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4717,166,1,1,123,0,0
1496979072866,136,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,4669,154,1,1,135,0,0
1496979073002,132,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3578,164,1,1,132,0,0
1496979073134,150,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,5041,151,1,1,150,0,0
1496979073284,134,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3537,158,1,1,134,0,0
1496979073418,130,HTTP Request,200,,SingleThreadSingleInstance 1-1,text,true,,3532,163,1,1,130,0,0
